interaction_id,round_number,customer_id,action_id,converted,revenue,cost,reward,p_convert,exploit_score,explore_score,ucb_score,simulation_id
3758,3758,246,4,False,0.0,0.2,-0.2,0.1933,41.5032,0.0452,41.5484,synthetic_seed42_cust500_rounds5000
3759,3759,196,2,False,0.0,0.1,-0.1,0.3145,15.0798,0.0888,15.1686,synthetic_seed42_cust500_rounds5000
3760,3760,468,4,False,0.0,0.2,-0.2,0.2371,35.0597,0.0264,35.0862,synthetic_seed42_cust500_rounds5000
3761,3761,349,4,False,0.0,0.2,-0.2,0.3823,39.41,0.0237,39.4337,synthetic_seed42_cust500_rounds5000
3762,3762,481,4,False,0.0,0.2,-0.2,0.2756,19.8495,0.0231,19.8727,synthetic_seed42_cust500_rounds5000
3763,3763,419,3,False,0.0,0.3,-0.3,0.2615,26.3488,0.0143,26.3631,synthetic_seed42_cust500_rounds5000
3764,3764,406,4,True,146.05,9.0,137.05,0.4398,58.8726,0.0439,58.9166,synthetic_seed42_cust500_rounds5000
3765,3765,360,3,False,0.0,0.3,-0.3,0.1694,19.4058,0.029,19.4348,synthetic_seed42_cust500_rounds5000
3766,3766,318,4,False,0.0,0.2,-0.2,0.2885,37.0164,0.0282,37.0446,synthetic_seed42_cust500_rounds5000
3767,3767,437,3,False,0.0,0.3,-0.3,0.3554,35.9844,0.0362,36.0205,synthetic_seed42_cust500_rounds5000
3768,3768,303,4,False,0.0,0.2,-0.2,0.2793,26.2529,0.0214,26.2743,synthetic_seed42_cust500_rounds5000
3769,3769,35,4,True,107.24,9.0,98.24,0.4498,47.6831,0.0269,47.71,synthetic_seed42_cust500_rounds5000
3770,3770,288,4,True,127.21,9.0,118.21,0.318,39.8047,0.0273,39.832,synthetic_seed42_cust500_rounds5000
3771,3771,48,4,False,0.0,0.2,-0.2,0.3022,38.4774,0.0228,38.5002,synthetic_seed42_cust500_rounds5000
3772,3772,472,4,False,0.0,0.2,-0.2,0.3797,36.4244,0.0271,36.4515,synthetic_seed42_cust500_rounds5000
3773,3773,318,4,True,154.01,9.0,145.01,0.2885,37.0053,0.0281,37.0334,synthetic_seed42_cust500_rounds5000
3774,3774,275,4,False,0.0,0.2,-0.2,0.382,13.7784,0.0227,13.801,synthetic_seed42_cust500_rounds5000
3775,3775,100,3,True,60.7,0.3,60.4,0.4993,38.6638,0.0204,38.6842,synthetic_seed42_cust500_rounds5000
3776,3776,255,4,False,0.0,0.2,-0.2,0.4618,71.3864,0.0565,71.4429,synthetic_seed42_cust500_rounds5000
3777,3777,170,3,False,0.0,0.3,-0.3,0.1971,19.2629,0.0195,19.2824,synthetic_seed42_cust500_rounds5000
3778,3778,333,4,False,0.0,0.2,-0.2,0.3964,59.5933,0.0317,59.625,synthetic_seed42_cust500_rounds5000
3779,3779,299,4,True,71.82,9.0,62.82,0.2626,25.1612,0.0272,25.1884,synthetic_seed42_cust500_rounds5000
3780,3780,248,2,False,0.0,0.1,-0.1,0.2249,9.6478,0.0613,9.7091,synthetic_seed42_cust500_rounds5000
3781,3781,128,4,True,95.73,9.0,86.73,0.2761,36.8628,0.0223,36.8851,synthetic_seed42_cust500_rounds5000
3782,3782,261,3,True,78.65,0.3,78.35,0.3529,19.0603,0.0422,19.1025,synthetic_seed42_cust500_rounds5000
3783,3783,228,4,False,0.0,0.2,-0.2,0.1776,27.4071,0.0214,27.4285,synthetic_seed42_cust500_rounds5000
3784,3784,422,3,False,0.0,0.3,-0.3,0.424,29.3391,0.017,29.3561,synthetic_seed42_cust500_rounds5000
3785,3785,441,4,True,93.03,9.0,84.03,0.1997,20.3331,0.0164,20.3495,synthetic_seed42_cust500_rounds5000
3786,3786,379,3,False,0.0,0.3,-0.3,0.2665,26.2829,0.0321,26.315,synthetic_seed42_cust500_rounds5000
3787,3787,156,4,True,88.11,9.0,79.11,0.4862,46.6561,0.0289,46.685,synthetic_seed42_cust500_rounds5000
3788,3788,21,3,True,70.56,0.3,70.26,0.2691,27.722,0.0187,27.7408,synthetic_seed42_cust500_rounds5000
3789,3789,459,4,False,0.0,0.2,-0.2,0.4442,26.0215,0.0233,26.0448,synthetic_seed42_cust500_rounds5000
3790,3790,497,3,True,77.4,0.3,77.1,0.2147,23.9151,0.021,23.9362,synthetic_seed42_cust500_rounds5000
3791,3791,63,4,True,128.65,9.0,119.65,0.4139,58.348,0.0472,58.3952,synthetic_seed42_cust500_rounds5000
3792,3792,339,4,True,93.87,9.0,84.87,0.2948,23.332,0.0227,23.3546,synthetic_seed42_cust500_rounds5000
3793,3793,212,3,False,0.0,0.3,-0.3,0.2453,25.5414,0.03,25.5714,synthetic_seed42_cust500_rounds5000
3794,3794,72,3,False,0.0,0.3,-0.3,0.2167,16.4093,0.0249,16.4342,synthetic_seed42_cust500_rounds5000
3795,3795,500,4,False,0.0,0.2,-0.2,0.2737,48.2333,0.022,48.2553,synthetic_seed42_cust500_rounds5000
3796,3796,462,4,False,0.0,0.2,-0.2,0.1848,26.878,0.0252,26.9033,synthetic_seed42_cust500_rounds5000
3797,3797,491,2,False,0.0,0.1,-0.1,0.3218,13.4268,0.0564,13.4832,synthetic_seed42_cust500_rounds5000
3798,3798,70,3,False,0.0,0.3,-0.3,0.2937,24.0006,0.0208,24.0214,synthetic_seed42_cust500_rounds5000
3799,3799,245,4,True,84.11,9.0,75.11,0.1391,9.2801,0.0339,9.3141,synthetic_seed42_cust500_rounds5000
3800,3800,441,4,False,0.0,0.2,-0.2,0.1997,20.4443,0.0164,20.4606,synthetic_seed42_cust500_rounds5000
3801,3801,333,4,True,136.4,9.0,127.4,0.3964,59.3771,0.0315,59.4086,synthetic_seed42_cust500_rounds5000
3802,3802,216,3,False,0.0,0.3,-0.3,0.4491,42.1744,0.0254,42.1999,synthetic_seed42_cust500_rounds5000
3803,3803,256,4,False,0.0,0.2,-0.2,0.243,29.8858,0.0205,29.9063,synthetic_seed42_cust500_rounds5000
3804,3804,21,3,False,0.0,0.3,-0.3,0.2691,27.7135,0.0187,27.7323,synthetic_seed42_cust500_rounds5000
3805,3805,302,2,False,0.0,0.1,-0.1,0.1838,11.177,0.0655,11.2426,synthetic_seed42_cust500_rounds5000
3806,3806,425,4,True,156.68,9.0,147.68,0.3077,46.0732,0.0219,46.0951,synthetic_seed42_cust500_rounds5000
3807,3807,2,4,False,0.0,0.2,-0.2,0.2567,14.6376,0.0199,14.6575,synthetic_seed42_cust500_rounds5000
3808,3808,78,4,False,0.0,0.2,-0.2,0.2847,29.2652,0.0324,29.2976,synthetic_seed42_cust500_rounds5000
3809,3809,256,4,False,0.0,0.2,-0.2,0.243,29.9533,0.0205,29.9737,synthetic_seed42_cust500_rounds5000
3810,3810,278,3,True,64.95,0.3,64.65,0.4195,28.2982,0.013,28.3111,synthetic_seed42_cust500_rounds5000
3811,3811,171,3,False,0.0,0.3,-0.3,0.4121,24.3233,0.0303,24.3536,synthetic_seed42_cust500_rounds5000
3812,3812,15,4,False,0.0,0.2,-0.2,0.2553,16.6742,0.0204,16.6946,synthetic_seed42_cust500_rounds5000
3813,3813,371,4,False,0.0,0.2,-0.2,0.2229,26.4269,0.0169,26.4438,synthetic_seed42_cust500_rounds5000
3814,3814,123,3,False,0.0,0.3,-0.3,0.2837,25.3885,0.0199,25.4084,synthetic_seed42_cust500_rounds5000
3815,3815,317,4,False,0.0,0.2,-0.2,0.3939,69.6751,0.0447,69.7198,synthetic_seed42_cust500_rounds5000
3816,3816,277,4,False,0.0,0.2,-0.2,0.2171,32.9695,0.0185,32.988,synthetic_seed42_cust500_rounds5000
3817,3817,215,4,False,0.0,0.2,-0.2,0.3145,35.4784,0.0382,35.5167,synthetic_seed42_cust500_rounds5000
3818,3818,291,3,False,0.0,0.3,-0.3,0.2168,19.1948,0.0372,19.232,synthetic_seed42_cust500_rounds5000
3819,3819,346,4,False,0.0,0.2,-0.2,0.16,26.5626,0.0219,26.5845,synthetic_seed42_cust500_rounds5000
3820,3820,283,3,False,0.0,0.3,-0.3,0.227,16.912,0.0196,16.9316,synthetic_seed42_cust500_rounds5000
3821,3821,276,2,False,0.0,0.1,-0.1,0.1793,11.9283,0.0394,11.9678,synthetic_seed42_cust500_rounds5000
3822,3822,217,3,False,0.0,0.3,-0.3,0.3145,23.8293,0.0227,23.852,synthetic_seed42_cust500_rounds5000
3823,3823,214,2,False,0.0,0.1,-0.1,0.3415,10.1709,0.0432,10.2142,synthetic_seed42_cust500_rounds5000
3824,3824,244,3,False,0.0,0.3,-0.3,0.2659,25.7841,0.024,25.8081,synthetic_seed42_cust500_rounds5000
3825,3825,224,3,True,95.78,0.3,95.48,0.4413,35.4744,0.0187,35.4932,synthetic_seed42_cust500_rounds5000
3826,3826,219,3,False,0.0,0.3,-0.3,0.2262,20.6392,0.0204,20.6596,synthetic_seed42_cust500_rounds5000
3827,3827,105,4,False,0.0,0.2,-0.2,0.5226,78.7855,0.0555,78.841,synthetic_seed42_cust500_rounds5000
3828,3828,360,3,False,0.0,0.3,-0.3,0.1694,19.3664,0.0288,19.3952,synthetic_seed42_cust500_rounds5000
3829,3829,65,3,False,0.0,0.3,-0.3,0.4886,34.8986,0.0297,34.9284,synthetic_seed42_cust500_rounds5000
3830,3830,448,4,True,117.28,9.0,108.28,0.3318,22.9074,0.0402,22.9476,synthetic_seed42_cust500_rounds5000
3831,3831,308,2,False,0.0,0.1,-0.1,0.3079,14.6204,0.0679,14.6884,synthetic_seed42_cust500_rounds5000
3832,3832,25,4,True,147.64,9.0,138.64,0.4053,34.4891,0.0201,34.5093,synthetic_seed42_cust500_rounds5000
3833,3833,323,3,False,0.0,0.3,-0.3,0.2606,27.198,0.0211,27.2191,synthetic_seed42_cust500_rounds5000
3834,3834,180,4,False,0.0,0.2,-0.2,0.2254,32.342,0.0192,32.3611,synthetic_seed42_cust500_rounds5000
3835,3835,460,4,False,0.0,0.2,-0.2,0.2929,31.4756,0.0231,31.4987,synthetic_seed42_cust500_rounds5000
3836,3836,464,2,False,0.0,0.1,-0.1,0.3234,11.703,0.0577,11.7607,synthetic_seed42_cust500_rounds5000
3837,3837,419,3,False,0.0,0.3,-0.3,0.2615,26.2247,0.0143,26.2389,synthetic_seed42_cust500_rounds5000
3838,3838,281,4,False,0.0,0.2,-0.2,0.3565,39.1293,0.0236,39.1528,synthetic_seed42_cust500_rounds5000
3839,3839,456,3,False,0.0,0.3,-0.3,0.2655,15.8008,0.0186,15.8194,synthetic_seed42_cust500_rounds5000
3840,3840,319,4,False,0.0,0.2,-0.2,0.215,17.5844,0.0227,17.6071,synthetic_seed42_cust500_rounds5000
3841,3841,431,3,False,0.0,0.3,-0.3,0.3452,30.861,0.0177,30.8787,synthetic_seed42_cust500_rounds5000
3842,3842,78,4,False,0.0,0.2,-0.2,0.2847,28.783,0.0322,28.8152,synthetic_seed42_cust500_rounds5000
3843,3843,446,4,False,0.0,0.2,-0.2,0.2787,27.5525,0.0194,27.5719,synthetic_seed42_cust500_rounds5000
3844,3844,325,4,False,0.0,0.2,-0.2,0.2925,34.282,0.0263,34.3082,synthetic_seed42_cust500_rounds5000
3845,3845,149,3,False,0.0,0.3,-0.3,0.2072,17.0463,0.0172,17.0634,synthetic_seed42_cust500_rounds5000
3846,3846,500,4,False,0.0,0.2,-0.2,0.2737,47.5947,0.0218,47.6165,synthetic_seed42_cust500_rounds5000
3847,3847,340,4,False,0.0,0.2,-0.2,0.3368,26.498,0.0224,26.5204,synthetic_seed42_cust500_rounds5000
3848,3848,448,4,False,0.0,0.2,-0.2,0.3318,23.5395,0.04,23.5795,synthetic_seed42_cust500_rounds5000
3849,3849,4,4,False,0.0,0.2,-0.2,0.3214,30.2427,0.0224,30.2651,synthetic_seed42_cust500_rounds5000
3850,3850,273,4,True,103.52,9.0,94.52,0.1957,23.3988,0.0295,23.4283,synthetic_seed42_cust500_rounds5000
3851,3851,355,2,False,0.0,0.1,-0.1,0.3361,11.2939,0.1296,11.4235,synthetic_seed42_cust500_rounds5000
3852,3852,7,4,True,115.45,9.0,106.45,0.3428,24.3747,0.0213,24.396,synthetic_seed42_cust500_rounds5000
3853,3853,380,4,True,73.41,9.0,64.41,0.2379,30.5556,0.0379,30.5936,synthetic_seed42_cust500_rounds5000
3854,3854,320,3,False,0.0,0.3,-0.3,0.2922,24.9564,0.0174,24.9738,synthetic_seed42_cust500_rounds5000
3855,3855,137,4,False,0.0,0.2,-0.2,0.306,53.1369,0.0481,53.185,synthetic_seed42_cust500_rounds5000
3856,3856,343,3,False,0.0,0.3,-0.3,0.4054,31.3859,0.0174,31.4032,synthetic_seed42_cust500_rounds5000
3857,3857,64,3,False,0.0,0.3,-0.3,0.1752,13.1471,0.0311,13.1782,synthetic_seed42_cust500_rounds5000
3858,3858,409,3,False,0.0,0.3,-0.3,0.5091,41.8032,0.0313,41.8345,synthetic_seed42_cust500_rounds5000
3859,3859,428,2,False,0.0,0.1,-0.1,0.2573,16.4895,0.0698,16.5593,synthetic_seed42_cust500_rounds5000
3860,3860,241,3,False,0.0,0.3,-0.3,0.3839,28.0253,0.0181,28.0434,synthetic_seed42_cust500_rounds5000
3861,3861,252,4,False,0.0,0.2,-0.2,0.2443,29.4065,0.0248,29.4313,synthetic_seed42_cust500_rounds5000
3862,3862,201,4,False,0.0,0.2,-0.2,0.2506,15.3605,0.0531,15.4136,synthetic_seed42_cust500_rounds5000
3863,3863,172,2,False,0.0,0.1,-0.1,0.2255,11.2279,0.0338,11.2617,synthetic_seed42_cust500_rounds5000
3864,3864,430,4,False,0.0,0.2,-0.2,0.3092,24.0961,0.0233,24.1194,synthetic_seed42_cust500_rounds5000
3865,3865,150,4,False,0.0,0.2,-0.2,0.2176,40.4843,0.0312,40.5155,synthetic_seed42_cust500_rounds5000
3866,3866,202,3,False,0.0,0.3,-0.3,0.3491,30.1169,0.0195,30.1364,synthetic_seed42_cust500_rounds5000
3867,3867,148,4,False,0.0,0.2,-0.2,0.373,36.5282,0.0375,36.5657,synthetic_seed42_cust500_rounds5000
3868,3868,322,4,False,0.0,0.2,-0.2,0.2856,33.3103,0.0151,33.3254,synthetic_seed42_cust500_rounds5000
3869,3869,404,4,False,0.0,0.2,-0.2,0.2769,24.3273,0.0255,24.3527,synthetic_seed42_cust500_rounds5000
3870,3870,79,4,False,0.0,0.2,-0.2,0.4631,59.1228,0.0335,59.1564,synthetic_seed42_cust500_rounds5000
3871,3871,129,4,False,0.0,0.2,-0.2,0.3636,27.4342,0.0247,27.4589,synthetic_seed42_cust500_rounds5000
3872,3872,49,4,True,168.26,9.0,159.26,0.3862,28.5823,0.029,28.6113,synthetic_seed42_cust500_rounds5000
3873,3873,78,4,False,0.0,0.2,-0.2,0.2847,28.3592,0.032,28.3912,synthetic_seed42_cust500_rounds5000
3874,3874,204,4,True,171.84,9.0,162.84,0.1669,26.57,0.0264,26.5963,synthetic_seed42_cust500_rounds5000
3875,3875,386,3,True,95.07,0.3,94.77,0.3706,27.574,0.0185,27.5925,synthetic_seed42_cust500_rounds5000
3876,3876,268,3,True,87.87,0.3,87.57,0.1173,14.7769,0.0379,14.8148,synthetic_seed42_cust500_rounds5000
3877,3877,27,3,False,0.0,0.3,-0.3,0.2343,18.1588,0.0367,18.1955,synthetic_seed42_cust500_rounds5000
3878,3878,308,2,True,60.8,4.99,55.81,0.3079,14.1378,0.067,14.2048,synthetic_seed42_cust500_rounds5000
3879,3879,395,4,True,191.21,9.0,182.21,0.4272,53.2886,0.037,53.3256,synthetic_seed42_cust500_rounds5000
3880,3880,196,2,False,0.0,0.1,-0.1,0.3145,13.8364,0.0856,13.922,synthetic_seed42_cust500_rounds5000
3881,3881,124,3,False,0.0,0.3,-0.3,0.25,18.6779,0.0131,18.691,synthetic_seed42_cust500_rounds5000
3882,3882,381,4,True,123.28,9.0,114.28,0.4618,38.817,0.0476,38.8646,synthetic_seed42_cust500_rounds5000
3883,3883,13,4,False,0.0,0.2,-0.2,0.3535,32.3269,0.0259,32.3529,synthetic_seed42_cust500_rounds5000
3884,3884,405,4,False,0.0,0.2,-0.2,0.1659,18.0269,0.0231,18.05,synthetic_seed42_cust500_rounds5000
3885,3885,399,4,False,0.0,0.2,-0.2,0.3328,24.0568,0.0306,24.0874,synthetic_seed42_cust500_rounds5000
3886,3886,438,3,False,0.0,0.3,-0.3,0.2632,18.9744,0.0273,19.0017,synthetic_seed42_cust500_rounds5000
3887,3887,42,3,False,0.0,0.3,-0.3,0.2922,19.5523,0.0262,19.5785,synthetic_seed42_cust500_rounds5000
3888,3888,51,4,False,0.0,0.2,-0.2,0.3463,44.6211,0.0366,44.6577,synthetic_seed42_cust500_rounds5000
3889,3889,430,4,False,0.0,0.2,-0.2,0.3092,24.4774,0.0231,24.5006,synthetic_seed42_cust500_rounds5000
3890,3890,236,2,True,37.9,4.99,32.91,0.3236,13.4013,0.0613,13.4626,synthetic_seed42_cust500_rounds5000
3891,3891,196,2,True,49.01,4.99,44.02,0.3145,13.6807,0.0841,13.7649,synthetic_seed42_cust500_rounds5000
3892,3892,283,3,False,0.0,0.3,-0.3,0.227,16.7248,0.0194,16.7442,synthetic_seed42_cust500_rounds5000
3893,3893,28,4,True,104.24,9.0,95.24,0.4133,32.8247,0.022,32.8468,synthetic_seed42_cust500_rounds5000
3894,3894,317,4,False,0.0,0.2,-0.2,0.3939,68.4669,0.0441,68.511,synthetic_seed42_cust500_rounds5000
3895,3895,469,3,True,73.55,0.3,73.25,0.2327,13.2678,0.0333,13.3011,synthetic_seed42_cust500_rounds5000
3896,3896,333,4,False,0.0,0.2,-0.2,0.3964,57.8469,0.031,57.8779,synthetic_seed42_cust500_rounds5000
3897,3897,231,4,True,194.0,9.0,185.0,0.506,49.4378,0.0359,49.4736,synthetic_seed42_cust500_rounds5000
3898,3898,478,4,False,0.0,0.2,-0.2,0.2403,26.3369,0.0266,26.3636,synthetic_seed42_cust500_rounds5000
3899,3899,343,3,True,72.66,0.3,72.36,0.4054,31.2134,0.0173,31.2307,synthetic_seed42_cust500_rounds5000
3900,3900,28,4,True,115.45,9.0,106.45,0.4133,33.0061,0.022,33.0281,synthetic_seed42_cust500_rounds5000
3901,3901,331,4,False,0.0,0.2,-0.2,0.29,26.7576,0.0188,26.7764,synthetic_seed42_cust500_rounds5000
3902,3902,29,4,False,0.0,0.2,-0.2,0.2313,16.7275,0.0193,16.7468,synthetic_seed42_cust500_rounds5000
3903,3903,151,4,False,0.0,0.2,-0.2,0.3343,38.7492,0.0201,38.7693,synthetic_seed42_cust500_rounds5000
3904,3904,304,4,True,127.07,9.0,118.07,0.3352,39.1668,0.0328,39.1997,synthetic_seed42_cust500_rounds5000
3905,3905,107,3,True,62.09,0.3,61.79,0.3184,24.2497,0.0267,24.2764,synthetic_seed42_cust500_rounds5000
3906,3906,21,3,False,0.0,0.3,-0.3,0.2691,27.5158,0.0185,27.5343,synthetic_seed42_cust500_rounds5000
3907,3907,305,4,False,0.0,0.2,-0.2,0.1381,9.564,0.0172,9.5812,synthetic_seed42_cust500_rounds5000
3908,3908,141,3,False,0.0,0.3,-0.3,0.2889,22.8063,0.0271,22.8333,synthetic_seed42_cust500_rounds5000
3909,3909,264,3,False,0.0,0.3,-0.3,0.2241,17.457,0.0233,17.4804,synthetic_seed42_cust500_rounds5000
3910,3910,132,4,False,0.0,0.2,-0.2,0.186,18.9932,0.0308,19.024,synthetic_seed42_cust500_rounds5000
3911,3911,340,4,False,0.0,0.2,-0.2,0.3368,26.6657,0.0222,26.6878,synthetic_seed42_cust500_rounds5000
3912,3912,441,4,False,0.0,0.2,-0.2,0.1997,20.2737,0.016,20.2897,synthetic_seed42_cust500_rounds5000
3913,3913,40,3,False,0.0,0.3,-0.3,0.2406,21.5446,0.0225,21.5671,synthetic_seed42_cust500_rounds5000
3914,3914,392,4,False,0.0,0.2,-0.2,0.2162,25.5007,0.0276,25.5283,synthetic_seed42_cust500_rounds5000
3915,3915,76,3,False,0.0,0.3,-0.3,0.2332,14.9348,0.0287,14.9635,synthetic_seed42_cust500_rounds5000
3916,3916,162,2,True,65.04,4.99,60.05,0.1746,11.8395,0.056,11.8956,synthetic_seed42_cust500_rounds5000
3917,3917,178,4,False,0.0,0.2,-0.2,0.1285,26.5122,0.0241,26.5363,synthetic_seed42_cust500_rounds5000
3918,3918,104,4,False,0.0,0.2,-0.2,0.356,34.1322,0.026,34.1582,synthetic_seed42_cust500_rounds5000
3919,3919,35,4,True,168.89,9.0,159.89,0.4498,46.8056,0.026,46.8315,synthetic_seed42_cust500_rounds5000
3920,3920,383,4,False,0.0,0.2,-0.2,0.2456,31.6329,0.0323,31.6652,synthetic_seed42_cust500_rounds5000
3921,3921,394,4,False,0.0,0.2,-0.2,0.3987,35.0178,0.0265,35.0443,synthetic_seed42_cust500_rounds5000
3922,3922,499,4,False,0.0,0.2,-0.2,0.1248,24.4092,0.0197,24.4288,synthetic_seed42_cust500_rounds5000
3923,3923,463,4,False,0.0,0.2,-0.2,0.2309,10.5936,0.035,10.6287,synthetic_seed42_cust500_rounds5000
3924,3924,216,4,False,0.0,0.2,-0.2,0.4369,43.25,0.0358,43.2858,synthetic_seed42_cust500_rounds5000
3925,3925,65,3,True,68.99,0.3,68.69,0.4886,34.7165,0.0295,34.7461,synthetic_seed42_cust500_rounds5000
3926,3926,6,4,False,0.0,0.2,-0.2,0.3874,37.3568,0.0298,37.3866,synthetic_seed42_cust500_rounds5000
3927,3927,263,2,False,0.0,0.1,-0.1,0.2398,12.9002,0.0336,12.9338,synthetic_seed42_cust500_rounds5000
3928,3928,425,4,False,0.0,0.2,-0.2,0.3077,46.1999,0.0215,46.2214,synthetic_seed42_cust500_rounds5000
3929,3929,134,2,False,0.0,0.1,-0.1,0.3715,13.0283,0.0492,13.0775,synthetic_seed42_cust500_rounds5000
3930,3930,100,3,False,0.0,0.3,-0.3,0.4993,38.5464,0.0202,38.5666,synthetic_seed42_cust500_rounds5000
3931,3931,219,3,False,0.0,0.3,-0.3,0.2262,20.3663,0.0202,20.3865,synthetic_seed42_cust500_rounds5000
3932,3932,440,3,False,0.0,0.3,-0.3,0.1676,11.0964,0.0242,11.1206,synthetic_seed42_cust500_rounds5000
3933,3933,224,3,False,0.0,0.3,-0.3,0.4413,35.2413,0.0185,35.2598,synthetic_seed42_cust500_rounds5000
3934,3934,358,2,True,62.6,4.99,57.61,0.4074,13.4994,0.0373,13.5367,synthetic_seed42_cust500_rounds5000
3935,3935,229,4,False,0.0,0.2,-0.2,0.357,29.048,0.0365,29.0845,synthetic_seed42_cust500_rounds5000
3936,3936,187,4,False,0.0,0.2,-0.2,0.3038,25.0453,0.0232,25.0685,synthetic_seed42_cust500_rounds5000
3937,3937,219,3,True,50.48,0.3,50.18,0.2262,20.3046,0.0202,20.3248,synthetic_seed42_cust500_rounds5000
3938,3938,383,4,True,101.71,9.0,92.71,0.2456,31.3985,0.0321,31.4306,synthetic_seed42_cust500_rounds5000
3939,3939,377,4,False,0.0,0.2,-0.2,0.3741,44.019,0.0285,44.0475,synthetic_seed42_cust500_rounds5000
3940,3940,215,4,False,0.0,0.2,-0.2,0.3145,34.4088,0.037,34.4458,synthetic_seed42_cust500_rounds5000
3941,3941,134,2,True,44.66,4.99,39.67,0.3715,13.1574,0.0489,13.2063,synthetic_seed42_cust500_rounds5000
3942,3942,68,3,True,63.68,0.3,63.38,0.1841,18.5962,0.018,18.6141,synthetic_seed42_cust500_rounds5000
3943,3943,1,3,False,0.0,0.3,-0.3,0.3562,25.9233,0.0295,25.9528,synthetic_seed42_cust500_rounds5000
3944,3944,54,3,False,0.0,0.3,-0.3,0.3904,29.3852,0.0223,29.4075,synthetic_seed42_cust500_rounds5000
3945,3945,80,4,True,46.68,9.0,37.68,0.2137,24.2036,0.0429,24.2465,synthetic_seed42_cust500_rounds5000
3946,3946,343,3,True,72.61,0.3,72.31,0.4054,31.1696,0.0171,31.1867,synthetic_seed42_cust500_rounds5000
3947,3947,406,4,False,0.0,0.2,-0.2,0.4398,59.1231,0.0422,59.1653,synthetic_seed42_cust500_rounds5000
3948,3948,368,4,False,0.0,0.2,-0.2,0.2983,39.0971,0.0236,39.1207,synthetic_seed42_cust500_rounds5000
3949,3949,358,2,True,64.16,4.99,59.17,0.4074,13.895,0.0371,13.932,synthetic_seed42_cust500_rounds5000
3950,3950,498,4,False,0.0,0.2,-0.2,0.2408,30.9652,0.023,30.9882,synthetic_seed42_cust500_rounds5000
3951,3951,480,3,True,82.39,0.3,82.09,0.4031,32.9072,0.019,32.9262,synthetic_seed42_cust500_rounds5000
3952,3952,135,3,False,0.0,0.3,-0.3,0.3454,23.7559,0.0194,23.7753,synthetic_seed42_cust500_rounds5000
3953,3953,70,4,True,76.07,9.0,67.07,0.3201,24.2323,0.0255,24.2578,synthetic_seed42_cust500_rounds5000
3954,3954,75,4,False,0.0,0.2,-0.2,0.275,20.3901,0.0263,20.4164,synthetic_seed42_cust500_rounds5000
3955,3955,441,4,True,65.19,9.0,56.19,0.1997,20.0335,0.0159,20.0494,synthetic_seed42_cust500_rounds5000
3956,3956,48,4,False,0.0,0.2,-0.2,0.3022,38.6856,0.0222,38.7078,synthetic_seed42_cust500_rounds5000
3957,3957,169,4,False,0.0,0.2,-0.2,0.3753,32.15,0.036,32.186,synthetic_seed42_cust500_rounds5000
3958,3958,263,2,False,0.0,0.1,-0.1,0.2398,13.2768,0.0333,13.3101,synthetic_seed42_cust500_rounds5000
3959,3959,303,4,False,0.0,0.2,-0.2,0.2793,26.6798,0.0206,26.7004,synthetic_seed42_cust500_rounds5000
3960,3960,294,2,True,36.51,4.99,31.52,0.4365,8.0596,0.106,8.1656,synthetic_seed42_cust500_rounds5000
3961,3961,392,4,True,144.42,9.0,135.42,0.2162,24.6082,0.0272,24.6354,synthetic_seed42_cust500_rounds5000
3962,3962,283,3,False,0.0,0.3,-0.3,0.227,16.6874,0.0193,16.7068,synthetic_seed42_cust500_rounds5000
3963,3963,422,3,False,0.0,0.3,-0.3,0.424,29.0095,0.0167,29.0261,synthetic_seed42_cust500_rounds5000
3964,3964,40,3,False,0.0,0.3,-0.3,0.2406,21.4674,0.0224,21.4897,synthetic_seed42_cust500_rounds5000
3965,3965,425,4,False,0.0,0.2,-0.2,0.3077,45.9352,0.0214,45.9566,synthetic_seed42_cust500_rounds5000
3966,3966,291,4,False,0.0,0.2,-0.2,0.2735,18.9545,0.0419,18.9964,synthetic_seed42_cust500_rounds5000
3967,3967,110,4,True,101.32,9.0,92.32,0.2581,19.4541,0.0155,19.4696,synthetic_seed42_cust500_rounds5000
3968,3968,489,3,False,0.0,0.3,-0.3,0.3072,25.1342,0.029,25.1631,synthetic_seed42_cust500_rounds5000
3969,3969,466,4,False,0.0,0.2,-0.2,0.2671,28.6966,0.0212,28.7178,synthetic_seed42_cust500_rounds5000
3970,3970,419,4,False,0.0,0.2,-0.2,0.1994,26.0548,0.0197,26.0745,synthetic_seed42_cust500_rounds5000
3971,3971,451,4,False,0.0,0.2,-0.2,0.2753,32.2945,0.0537,32.3482,synthetic_seed42_cust500_rounds5000
3972,3972,192,3,False,0.0,0.3,-0.3,0.2631,15.7806,0.0247,15.8053,synthetic_seed42_cust500_rounds5000
3973,3973,113,4,False,0.0,0.2,-0.2,0.1895,18.3828,0.0255,18.4083,synthetic_seed42_cust500_rounds5000
3974,3974,91,2,True,77.28,4.99,72.29,0.273,11.9719,0.0393,12.0112,synthetic_seed42_cust500_rounds5000
3975,3975,430,4,True,121.12,9.0,112.12,0.3092,24.1517,0.0227,24.1744,synthetic_seed42_cust500_rounds5000
3976,3976,410,4,True,68.36,9.0,59.36,0.2893,39.5126,0.0252,39.5378,synthetic_seed42_cust500_rounds5000
3977,3977,490,4,False,0.0,0.2,-0.2,0.2658,55.2833,0.0254,55.3088,synthetic_seed42_cust500_rounds5000
