customer_id,segment,action_rank,action_id,action_name,base_cost,predicted_reward,uncertainty_score,explore_score,ucb_score,confidence_score,n_pulls
178,At-Risk,5,0,no_action,0.0,0.9093,0.1244,0.1764,1.0856,0.0,14
179,Lost,1,4,bundle_offer,9.0,19.4032,0.0026,0.0255,19.4287,0.9993,2231
179,Lost,2,2,free_shipping,4.99,12.0257,0.0164,0.0641,12.0898,0.0006,401
179,Lost,3,3,product_recommendation,0.3,9.5122,0.0041,0.0321,9.5443,0.0001,2343
179,Lost,4,1,discount_10,6.5,5.7595,0.1046,0.1617,5.9212,0.0,11
179,Lost,5,0,no_action,0.0,-0.0311,0.117,0.171,0.1399,0.0,14
180,Champion,1,4,bundle_offer,9.0,31.9393,0.0009,0.0153,31.9546,0.9886,2231
180,Champion,2,3,product_recommendation,0.3,27.4768,0.0012,0.0176,27.4943,0.0114,2343
180,Champion,3,2,free_shipping,4.99,15.7549,0.0209,0.0723,15.8272,0.0,401
180,Champion,4,1,discount_10,6.5,11.1612,0.1202,0.1733,11.3345,0.0,11
180,Champion,5,0,no_action,0.0,3.6035,0.1557,0.1973,3.8008,0.0,14
181,Loyal,1,3,product_recommendation,0.3,17.9611,0.0014,0.019,17.9801,0.9141,2343
181,Loyal,2,2,free_shipping,4.99,15.5629,0.0112,0.0528,15.6157,0.0859,401
181,Loyal,3,4,bundle_offer,9.0,6.6306,0.0044,0.0332,6.6638,0.0,2231
181,Loyal,4,1,discount_10,6.5,5.0987,0.1009,0.1588,5.2576,0.0,11
181,Loyal,5,0,no_action,0.0,1.5202,0.1235,0.1757,1.6959,0.0,14
182,At-Risk,1,4,bundle_offer,9.0,50.4095,0.0034,0.0289,50.4384,1.0,2231
182,At-Risk,2,3,product_recommendation,0.3,20.7528,0.0098,0.0494,20.8022,0.0,2343
182,At-Risk,3,2,free_shipping,4.99,12.7487,0.0393,0.0991,12.8478,0.0,401
182,At-Risk,4,1,discount_10,6.5,11.0276,0.1996,0.2234,11.251,0.0,11
182,At-Risk,5,0,no_action,0.0,-1.9383,0.2839,0.2664,-1.6719,0.0,14
183,Champion,1,4,bundle_offer,9.0,26.0284,0.0016,0.0202,26.0487,0.792,2231
183,Champion,2,3,product_recommendation,0.3,24.6929,0.0014,0.0188,24.7117,0.208,2343
183,Champion,3,2,free_shipping,4.99,16.1788,0.017,0.0653,16.2441,0.0,401
183,Champion,4,1,discount_10,6.5,10.5883,0.1447,0.1902,10.7784,0.0,11
183,Champion,5,0,no_action,0.0,5.586,0.1531,0.1957,5.7817,0.0,14
184,Loyal,1,3,product_recommendation,0.3,31.0062,0.0014,0.0189,31.0251,0.9998,2343
184,Loyal,2,4,bundle_offer,9.0,22.2971,0.0035,0.0297,22.3267,0.0002,2231
184,Loyal,3,2,free_shipping,4.99,17.4855,0.0226,0.0751,17.5605,0.0,401
184,Loyal,4,1,discount_10,6.5,8.1766,0.1163,0.1706,8.3471,0.0,11
184,Loyal,5,0,no_action,0.0,3.9391,0.1559,0.1974,4.1365,0.0,14
185,Lost,1,2,free_shipping,4.99,8.9639,0.0043,0.0329,8.9967,0.5658,401
185,Lost,2,3,product_recommendation,0.3,8.6849,0.0011,0.0165,8.7014,0.4211,2343
185,Lost,3,4,bundle_offer,9.0,5.1655,0.0018,0.021,5.1865,0.0125,2231
185,Lost,4,1,discount_10,6.5,1.9109,0.0491,0.1108,2.0216,0.0005,11
185,Lost,5,0,no_action,0.0,-0.7846,0.0557,0.118,-0.6666,0.0,14
186,At-Risk,1,2,free_shipping,4.99,13.4282,0.0109,0.0521,13.4803,0.9983,401
186,At-Risk,2,3,product_recommendation,0.3,6.95,0.0094,0.0485,6.9985,0.0015,2343
186,At-Risk,3,4,bundle_offer,9.0,4.8881,0.0061,0.039,4.927,0.0002,2231
186,At-Risk,4,1,discount_10,6.5,0.3177,0.2079,0.228,0.5457,0.0,11
186,At-Risk,5,0,no_action,0.0,-0.6179,0.1858,0.2155,-0.4024,0.0,14
187,Lost,1,4,bundle_offer,9.0,26.8251,0.0016,0.0198,26.8449,1.0,2231
187,Lost,2,3,product_recommendation,0.3,15.4485,0.0035,0.0295,15.478,0.0,2343
187,Lost,3,2,free_shipping,4.99,12.749,0.0141,0.0594,12.8085,0.0,401
187,Lost,4,1,discount_10,6.5,6.8424,0.0987,0.1571,6.9995,0.0,11
187,Lost,5,0,no_action,0.0,0.5311,0.1154,0.1699,0.7009,0.0,14
188,Lost,1,4,bundle_offer,9.0,27.0068,0.0019,0.0217,27.0285,0.9999,2231
188,Lost,2,3,product_recommendation,0.3,17.6153,0.0029,0.0268,17.6421,0.0001,2343
188,Lost,3,2,free_shipping,4.99,12.8421,0.0161,0.0634,12.9055,0.0,401
188,Lost,4,1,discount_10,6.5,7.0328,0.1149,0.1694,7.2022,0.0,11
188,Lost,5,0,no_action,0.0,-2.1929,0.1493,0.1932,-1.9997,0.0,14
189,Champion,1,3,product_recommendation,0.3,29.85,0.0017,0.0206,29.8706,0.9821,2343
189,Champion,2,4,bundle_offer,9.0,25.8287,0.0034,0.0292,25.8578,0.0178,2231
189,Champion,3,2,free_shipping,4.99,20.6785,0.0221,0.0744,20.7529,0.0001,401
189,Champion,4,1,discount_10,6.5,11.9344,0.2036,0.2256,12.16,0.0,11
189,Champion,5,0,no_action,0.0,6.8608,0.2208,0.235,7.0958,0.0,14
190,Loyal,1,3,product_recommendation,0.3,35.8937,0.0024,0.0247,35.9185,0.7826,2343
190,Loyal,2,4,bundle_offer,9.0,34.6043,0.0044,0.0331,34.6374,0.2174,2231
190,Loyal,3,2,free_shipping,4.99,18.7789,0.0359,0.0947,18.8736,0.0,401
190,Loyal,4,1,discount_10,6.5,10.3605,0.1887,0.2172,10.5777,0.0,11
190,Loyal,5,0,no_action,0.0,-0.3959,0.2605,0.2552,-0.1407,0.0,14
191,Loyal,1,3,product_recommendation,0.3,39.8155,0.0026,0.0255,39.841,0.9739,2343
191,Loyal,2,4,bundle_offer,9.0,36.1892,0.0039,0.0312,36.2204,0.0261,2231
191,Loyal,3,2,free_shipping,4.99,18.4551,0.0439,0.1048,18.5599,0.0,401
191,Loyal,4,1,discount_10,6.5,9.5861,0.1783,0.2111,9.7973,0.0,11
191,Loyal,5,0,no_action,0.0,5.6899,0.1958,0.2213,5.9112,0.0,14
192,Loyal,1,3,product_recommendation,0.3,16.1248,0.0022,0.0233,16.1481,0.6136,2343
192,Loyal,2,2,free_shipping,4.99,15.6319,0.011,0.0525,15.6844,0.3859,401
192,Loyal,3,4,bundle_offer,9.0,8.1643,0.0038,0.0308,8.1951,0.0002,2231
192,Loyal,4,1,discount_10,6.5,7.9597,0.1102,0.166,8.1257,0.0002,11
192,Loyal,5,0,no_action,0.0,4.2529,0.1309,0.1809,4.4338,0.0,14
193,Loyal,1,3,product_recommendation,0.3,32.565,0.0036,0.03,32.595,1.0,2343
193,Loyal,2,2,free_shipping,4.99,21.1588,0.0341,0.0923,21.2512,0.0,401
193,Loyal,3,4,bundle_offer,9.0,15.6127,0.01,0.05,15.6627,0.0,2231
193,Loyal,4,1,discount_10,6.5,6.6617,0.2363,0.2431,6.9047,0.0,11
193,Loyal,5,0,no_action,0.0,0.5972,0.3062,0.2767,0.8738,0.0,14
194,Lost,1,4,bundle_offer,9.0,23.2188,0.0018,0.0209,23.2397,0.9995,2231
194,Lost,2,3,product_recommendation,0.3,15.5527,0.0025,0.0248,15.5775,0.0005,2343
194,Lost,3,2,free_shipping,4.99,10.1293,0.0192,0.0693,10.1986,0.0,401
194,Lost,4,1,discount_10,6.5,7.198,0.0939,0.1533,7.3512,0.0,11
194,Lost,5,0,no_action,0.0,-2.275,0.1195,0.1728,-2.1022,0.0,14
195,Champion,1,3,product_recommendation,0.3,23.5119,0.0014,0.0188,23.5307,0.9905,2343
195,Champion,2,2,free_shipping,4.99,18.8235,0.0136,0.0584,18.8819,0.0095,401
195,Champion,3,4,bundle_offer,9.0,11.362,0.0047,0.0342,11.3963,0.0,2231
195,Champion,4,1,discount_10,6.5,8.0997,0.1234,0.1757,8.2753,0.0,11
195,Champion,5,0,no_action,0.0,4.8602,0.1522,0.1951,5.0553,0.0,14
196,Loyal,1,2,free_shipping,4.99,15.925,0.0188,0.0685,15.9935,0.9971,401
196,Loyal,2,0,no_action,0.0,9.6369,0.2392,0.2445,9.8814,0.0022,14
196,Loyal,3,1,discount_10,6.5,8.0094,0.3655,0.3023,8.3117,0.0005,11
196,Loyal,4,3,product_recommendation,0.3,7.3854,0.0085,0.0462,7.4316,0.0002,2343
196,Loyal,5,4,bundle_offer,9.0,1.201,0.0104,0.0509,1.2519,0.0,2231
197,Champion,1,2,free_shipping,4.99,19.2005,0.0158,0.0628,19.2633,0.9953,401
197,Champion,2,3,product_recommendation,0.3,13.864,0.0053,0.0365,13.9004,0.0047,2343
197,Champion,3,1,discount_10,6.5,8.0353,0.19,0.2179,8.2533,0.0,11
197,Champion,4,0,no_action,0.0,7.1836,0.2058,0.2268,7.4104,0.0,14
197,Champion,5,4,bundle_offer,9.0,-3.6653,0.0095,0.0488,-3.6165,0.0,2231
198,Loyal,1,4,bundle_offer,9.0,24.8306,0.0023,0.0237,24.8543,0.5101,2231
198,Loyal,2,3,product_recommendation,0.3,24.7936,0.0016,0.0202,24.8138,0.4898,2343
198,Loyal,3,2,free_shipping,4.99,15.7247,0.0199,0.0705,15.7951,0.0001,401
198,Loyal,4,1,discount_10,6.5,9.0111,0.1157,0.1701,9.1812,0.0,11
198,Loyal,5,0,no_action,0.0,-0.1691,0.1583,0.1989,0.0298,0.0,14
199,At-Risk,1,2,free_shipping,4.99,12.8911,0.0104,0.0511,12.9422,0.9991,401
199,At-Risk,2,3,product_recommendation,0.3,5.8304,0.0084,0.0459,5.8763,0.0009,2343
199,At-Risk,3,0,no_action,0.0,0.4927,0.1563,0.1977,0.6904,0.0,14
199,At-Risk,4,1,discount_10,6.5,-0.081,0.206,0.2269,0.1459,0.0,11
199,At-Risk,5,4,bundle_offer,9.0,-3.6764,0.0074,0.043,-3.6335,0.0,2231
200,Loyal,1,4,bundle_offer,9.0,57.0774,0.005,0.0355,57.1129,1.0,2231
200,Loyal,2,3,product_recommendation,0.3,30.6864,0.0086,0.0464,30.7328,0.0,2343
200,Loyal,3,2,free_shipping,4.99,15.7185,0.0587,0.1211,15.8396,0.0,401
200,Loyal,4,1,discount_10,6.5,14.635,0.3142,0.2803,14.9153,0.0,11
200,Loyal,5,0,no_action,0.0,-2.9795,0.3748,0.3061,-2.6734,0.0,14
201,At-Risk,1,4,bundle_offer,9.0,15.2288,0.0079,0.0443,15.2731,0.9887,2231
201,At-Risk,2,2,free_shipping,4.99,10.7197,0.0284,0.0842,10.8039,0.0113,401
201,At-Risk,3,1,discount_10,6.5,1.5886,0.305,0.2761,1.8647,0.0,11
201,At-Risk,4,3,product_recommendation,0.3,-0.0208,0.0275,0.0829,0.0621,0.0,2343
201,At-Risk,5,0,no_action,0.0,-2.9712,0.338,0.2907,-2.6805,0.0,14
202,Loyal,1,3,product_recommendation,0.3,31.2359,0.0013,0.0179,31.2538,0.9999,2343
202,Loyal,2,4,bundle_offer,9.0,21.4216,0.0041,0.0322,21.4538,0.0001,2231
202,Loyal,3,2,free_shipping,4.99,17.3143,0.0229,0.0757,17.39,0.0,401
202,Loyal,4,1,discount_10,6.5,7.0249,0.1256,0.1772,7.2022,0.0,11
202,Loyal,5,0,no_action,0.0,3.9794,0.1494,0.1932,4.1726,0.0,14
203,Loyal,1,4,bundle_offer,9.0,21.2255,0.0016,0.02,21.2455,0.9991,2231
203,Loyal,2,3,product_recommendation,0.3,14.1491,0.0022,0.0234,14.1725,0.0008,2343
203,Loyal,3,2,free_shipping,4.99,11.1104,0.0125,0.056,11.1663,0.0,401
203,Loyal,4,1,discount_10,6.5,7.2506,0.0761,0.1379,7.3886,0.0,11
203,Loyal,5,0,no_action,0.0,0.5267,0.0867,0.1472,0.6739,0.0,14
204,At-Risk,1,4,bundle_offer,9.0,26.9401,0.002,0.0226,26.9627,0.9961,2231
204,At-Risk,2,3,product_recommendation,0.3,21.3837,0.0041,0.0319,21.4156,0.0039,2343
204,At-Risk,3,2,free_shipping,4.99,14.1777,0.0181,0.0673,14.2449,0.0,401
204,At-Risk,4,1,discount_10,6.5,6.8849,0.1663,0.2039,7.0888,0.0,11
204,At-Risk,5,0,no_action,0.0,5.162,0.0998,0.158,5.32,0.0,14
205,Lost,1,3,product_recommendation,0.3,13.8367,0.0017,0.0207,13.8574,0.519,2343
205,Lost,2,2,free_shipping,4.99,13.6554,0.0061,0.039,13.6944,0.441,401
205,Lost,3,4,bundle_offer,9.0,11.2683,0.0025,0.0249,11.2932,0.04,2231
205,Lost,4,1,discount_10,6.5,4.6511,0.0897,0.1497,4.8009,0.0001,11
205,Lost,5,0,no_action,0.0,3.4236,0.0598,0.1223,3.5459,0.0,14
206,Loyal,1,4,bundle_offer,9.0,24.5644,0.0029,0.0269,24.5913,1.0,2231
206,Loyal,2,2,free_shipping,4.99,14.0205,0.018,0.0671,14.0876,0.0,401
206,Loyal,3,3,product_recommendation,0.3,13.2249,0.0052,0.0361,13.261,0.0,2343
206,Loyal,4,1,discount_10,6.5,11.0632,0.1532,0.1957,11.2589,0.0,11
206,Loyal,5,0,no_action,0.0,3.9046,0.1563,0.1976,4.1023,0.0,14
207,Champion,1,3,product_recommendation,0.3,33.8382,0.0008,0.014,33.8522,0.5292,2343
207,Champion,2,4,bundle_offer,9.0,33.7148,0.0017,0.0205,33.7353,0.4708,2231
207,Champion,3,2,free_shipping,4.99,17.5977,0.0262,0.0809,17.6786,0.0,401
207,Champion,4,1,discount_10,6.5,10.649,0.1251,0.1768,10.8258,0.0,11
207,Champion,5,0,no_action,0.0,3.3768,0.1738,0.2085,3.5852,0.0,14
208,Loyal,1,4,bundle_offer,9.0,20.1554,0.003,0.0276,20.183,0.5715,2231
208,Loyal,2,3,product_recommendation,0.3,19.8608,0.0026,0.0257,19.8866,0.4249,2343
208,Loyal,3,2,free_shipping,4.99,15.0389,0.0167,0.0646,15.1035,0.0036,401
208,Loyal,4,1,discount_10,6.5,7.8264,0.1014,0.1593,7.9856,0.0,11
208,Loyal,5,0,no_action,0.0,1.6133,0.1184,0.172,1.7853,0.0,14
209,Loyal,1,4,bundle_offer,9.0,40.2299,0.001,0.0156,40.2455,1.0,2231
209,Loyal,2,3,product_recommendation,0.3,24.7752,0.0032,0.0282,24.8034,0.0,2343
209,Loyal,3,2,free_shipping,4.99,14.6381,0.0232,0.0761,14.7142,0.0,401
209,Loyal,4,1,discount_10,6.5,10.6711,0.1202,0.1734,10.8445,0.0,11
209,Loyal,5,0,no_action,0.0,0.0967,0.1676,0.2047,0.3014,0.0,14
210,Champion,1,4,bundle_offer,9.0,51.0609,0.0032,0.0282,51.0891,0.9999,2231
210,Champion,2,3,product_recommendation,0.3,41.6857,0.0038,0.0309,41.7165,0.0001,2343
210,Champion,3,2,free_shipping,4.99,18.6794,0.0586,0.121,18.8005,0.0,401
210,Champion,4,1,discount_10,6.5,15.0161,0.2335,0.2416,15.2577,0.0,11
210,Champion,5,0,no_action,0.0,1.4368,0.3273,0.286,1.7228,0.0,14
211,Lost,1,2,free_shipping,4.99,14.4009,0.0033,0.0289,14.4297,0.9676,401
211,Lost,2,3,product_recommendation,0.3,11.0069,0.0018,0.0212,11.0281,0.0322,2343
211,Lost,3,4,bundle_offer,9.0,5.2737,0.0031,0.0278,5.3015,0.0001,2231
211,Lost,4,1,discount_10,6.5,4.2721,0.0789,0.1404,4.4125,0.0,11
211,Lost,5,0,no_action,0.0,2.0567,0.0674,0.1298,2.1865,0.0,14
212,Loyal,1,3,product_recommendation,0.3,26.7915,0.003,0.0274,26.8189,0.9998,2343
212,Loyal,2,2,free_shipping,4.99,18.2243,0.0255,0.0798,18.3041,0.0002,401
212,Loyal,3,4,bundle_offer,9.0,5.8631,0.0082,0.0452,5.9083,0.0,2231
212,Loyal,4,1,discount_10,6.5,5.4812,0.1685,0.2053,5.6864,0.0,11
212,Loyal,5,0,no_action,0.0,3.3728,0.2188,0.2339,3.6067,0.0,14
213,Loyal,1,4,bundle_offer,9.0,52.7233,0.0021,0.0227,52.7459,1.0,2231
213,Loyal,2,3,product_recommendation,0.3,34.983,0.004,0.0318,35.0148,0.0,2343
213,Loyal,3,2,free_shipping,4.99,14.6586,0.0465,0.1078,14.7664,0.0,401
213,Loyal,4,1,discount_10,6.5,13.7105,0.1764,0.21,13.9205,0.0,11
213,Loyal,5,0,no_action,0.0,1.5766,0.2371,0.2435,1.8201,0.0,14
214,Lost,1,2,free_shipping,4.99,11.2328,0.0057,0.0377,11.2705,0.9981,401
214,Lost,2,1,discount_10,6.5,4.6657,0.0785,0.1401,4.8058,0.0016,11
214,Lost,3,0,no_action,0.0,3.2565,0.0482,0.1098,3.3663,0.0004,14
214,Lost,4,4,bundle_offer,9.0,0.1322,0.0034,0.0291,0.1612,0.0,2231
214,Lost,5,3,product_recommendation,0.3,-0.2021,0.0038,0.0308,-0.1712,0.0,2343
215,Champion,1,4,bundle_offer,9.0,33.2712,0.0037,0.0305,33.3017,0.5106,2231
215,Champion,2,3,product_recommendation,0.3,33.2311,0.0032,0.0282,33.2593,0.4894,2343
215,Champion,3,2,free_shipping,4.99,16.745,0.0415,0.1019,16.8469,0.0,401
215,Champion,4,1,discount_10,6.5,11.6159,0.186,0.2156,11.8316,0.0,11
215,Champion,5,0,no_action,0.0,3.2373,0.2476,0.2488,3.4861,0.0,14
216,Loyal,1,4,bundle_offer,9.0,43.6203,0.0033,0.0287,43.649,0.764,2231
216,Loyal,2,3,product_recommendation,0.3,42.45,0.0023,0.0242,42.4742,0.236,2343
216,Loyal,3,2,free_shipping,4.99,20.2233,0.0433,0.1041,20.3273,0.0,401
216,Loyal,4,1,discount_10,6.5,12.4591,0.1886,0.2172,12.6762,0.0,11
216,Loyal,5,0,no_action,0.0,2.3192,0.2671,0.2584,2.5776,0.0,14
217,Loyal,1,3,product_recommendation,0.3,24.3608,0.0018,0.021,24.3818,0.998,2343
217,Loyal,2,2,free_shipping,4.99,18.0354,0.0192,0.0693,18.1048,0.0019,401
217,Loyal,3,4,bundle_offer,9.0,15.2142,0.004,0.0316,15.2458,0.0001,2231
217,Loyal,4,1,discount_10,6.5,8.6455,0.1198,0.173,8.8185,0.0,11
217,Loyal,5,0,no_action,0.0,1.7537,0.1761,0.2098,1.9635,0.0,14
218,Loyal,1,2,free_shipping,4.99,12.5989,0.0111,0.0527,12.6516,0.7911,401
218,Loyal,2,3,product_recommendation,0.3,11.2949,0.0023,0.024,11.319,0.2087,2343
218,Loyal,3,1,discount_10,6.5,3.7459,0.0665,0.1289,3.8748,0.0001,11
218,Loyal,4,0,no_action,0.0,3.2164,0.066,0.1285,3.3449,0.0001,14
218,Loyal,5,4,bundle_offer,9.0,1.0236,0.0042,0.0324,1.056,0.0,2231
219,Champion,1,3,product_recommendation,0.3,20.5425,0.0014,0.0187,20.5612,0.9561,2343
219,Champion,2,2,free_shipping,4.99,17.4269,0.0108,0.0519,17.4788,0.0438,401
219,Champion,3,4,bundle_offer,9.0,11.3357,0.0038,0.0306,11.3663,0.0001,2231
219,Champion,4,1,discount_10,6.5,8.1168,0.1065,0.1632,8.2799,0.0,11
219,Champion,5,0,no_action,0.0,4.817,0.1271,0.1783,4.9953,0.0,14
220,Loyal,1,4,bundle_offer,9.0,53.9502,0.0036,0.0299,53.98,0.9995,2231
220,Loyal,2,3,product_recommendation,0.3,46.4048,0.004,0.0317,46.4366,0.0005,2343
220,Loyal,3,2,free_shipping,4.99,18.4857,0.0624,0.1249,18.6107,0.0,401
220,Loyal,4,1,discount_10,6.5,12.1779,0.2137,0.2311,12.409,0.0,11
220,Loyal,5,0,no_action,0.0,4.6541,0.2499,0.2499,4.9041,0.0,14
221,Loyal,1,3,product_recommendation,0.3,16.7112,0.0014,0.0189,16.7301,0.6612,2343
221,Loyal,2,2,free_shipping,4.99,15.6406,0.0108,0.052,15.6927,0.2343,401
221,Loyal,3,4,bundle_offer,9.0,14.861,0.0021,0.0231,14.8841,0.1044,2231
221,Loyal,4,1,discount_10,6.5,8.1945,0.0759,0.1377,8.3322,0.0001,11
221,Loyal,5,0,no_action,0.0,1.3531,0.106,0.1628,1.5158,0.0,14
222,Loyal,1,4,bundle_offer,9.0,32.7967,0.0021,0.0227,32.8193,0.753,2231
222,Loyal,2,3,product_recommendation,0.3,31.6857,0.0014,0.0187,31.7044,0.247,2343
222,Loyal,3,2,free_shipping,4.99,18.1736,0.024,0.0774,18.251,0.0,401
222,Loyal,4,1,discount_10,6.5,10.7415,0.1294,0.1799,10.9213,0.0,11
222,Loyal,5,0,no_action,0.0,2.419,0.1776,0.2107,2.6297,0.0,14
223,Loyal,1,4,bundle_offer,9.0,15.3834,0.0019,0.0216,15.405,0.934,2231
223,Loyal,2,2,free_shipping,4.99,12.6907,0.0105,0.0513,12.742,0.0651,401
223,Loyal,3,1,discount_10,6.5,7.9324,0.0705,0.1327,8.0651,0.0006,11
223,Loyal,4,3,product_recommendation,0.3,7.1959,0.0033,0.0289,7.2248,0.0003,2343
223,Loyal,5,0,no_action,0.0,1.4932,0.0804,0.1418,1.635,0.0,14
224,Champion,1,3,product_recommendation,0.3,35.9881,0.0012,0.0172,36.0053,0.9985,2343
224,Champion,2,4,bundle_offer,9.0,29.4525,0.0028,0.0265,29.479,0.0015,2231
224,Champion,3,2,free_shipping,4.99,18.7836,0.0313,0.0885,18.8721,0.0,401
224,Champion,4,1,discount_10,6.5,10.7572,0.1623,0.2014,10.9586,0.0,11
224,Champion,5,0,no_action,0.0,5.6096,0.2133,0.2309,5.8405,0.0,14
225,Lost,1,2,free_shipping,4.99,16.2015,0.0054,0.0368,16.2383,0.6321,401
225,Lost,2,3,product_recommendation,0.3,15.6754,0.0018,0.0212,15.6967,0.3678,2343
225,Lost,3,4,bundle_offer,9.0,7.3892,0.004,0.0318,7.421,0.0001,2231
225,Lost,4,1,discount_10,6.5,5.1504,0.114,0.1688,5.3192,0.0,11
225,Lost,5,0,no_action,0.0,3.8362,0.0866,0.1472,3.9833,0.0,14
226,Lost,1,4,bundle_offer,9.0,20.1928,0.0011,0.0164,20.2093,0.9884,2231
226,Lost,2,3,product_recommendation,0.3,15.715,0.0013,0.0182,15.7332,0.0112,2343
226,Lost,3,2,free_shipping,4.99,12.2165,0.0097,0.0493,12.2658,0.0004,401
226,Lost,4,1,discount_10,6.5,6.4816,0.0679,0.1303,6.6119,0.0,11
226,Lost,5,0,no_action,0.0,-0.9233,0.0933,0.1527,-0.7706,0.0,14
227,Loyal,1,3,product_recommendation,0.3,44.787,0.0036,0.0302,44.8171,1.0,2343
227,Loyal,2,4,bundle_offer,9.0,34.2406,0.0064,0.04,34.2806,0.0,2231
227,Loyal,3,2,free_shipping,4.99,19.003,0.0603,0.1228,19.1258,0.0,401
227,Loyal,4,1,discount_10,6.5,9.9458,0.2393,0.2446,10.1904,0.0,11
227,Loyal,5,0,no_action,0.0,6.0877,0.2902,0.2694,6.3571,0.0,14
228,Champion,1,4,bundle_offer,9.0,27.7046,0.0011,0.0169,27.7215,0.669,2231
228,Champion,2,3,product_recommendation,0.3,27.0041,0.0008,0.0139,27.018,0.331,2343
228,Champion,3,2,free_shipping,4.99,15.7592,0.0172,0.0656,15.8248,0.0,401
228,Champion,4,1,discount_10,6.5,9.9119,0.1007,0.1586,10.0705,0.0,11
228,Champion,5,0,no_action,0.0,3.5732,0.1329,0.1823,3.7554,0.0,14
229,Loyal,1,4,bundle_offer,9.0,29.3164,0.0035,0.0296,29.346,0.9062,2231
229,Loyal,2,3,product_recommendation,0.3,27.0512,0.0029,0.0268,27.0779,0.0938,2343
229,Loyal,3,2,free_shipping,4.99,17.886,0.0284,0.0843,17.9703,0.0,401
229,Loyal,4,1,discount_10,6.5,9.7575,0.1612,0.2008,9.9583,0.0,11
229,Loyal,5,0,no_action,0.0,-0.8616,0.2247,0.237,-0.6246,0.0,14
230,At-Risk,1,2,free_shipping,4.99,11.447,0.0107,0.0517,11.4987,0.9075,401
230,At-Risk,2,4,bundle_offer,9.0,9.1719,0.005,0.0352,9.2071,0.0917,2231
230,At-Risk,3,3,product_recommendation,0.3,4.3579,0.0129,0.0569,4.4148,0.0008,2343
230,At-Risk,4,1,discount_10,6.5,0.6091,0.2037,0.2257,0.8348,0.0,11
230,At-Risk,5,0,no_action,0.0,-1.5166,0.2005,0.2239,-1.2927,0.0,14
231,Loyal,1,4,bundle_offer,9.0,52.3404,0.0037,0.0303,52.3708,1.0,2231
231,Loyal,2,3,product_recommendation,0.3,32.9129,0.0057,0.0379,32.9508,0.0,2343
231,Loyal,3,2,free_shipping,4.99,16.3095,0.0458,0.107,16.4165,0.0,401
231,Loyal,4,1,discount_10,6.5,13.0287,0.2443,0.2471,13.2758,0.0,11
231,Loyal,5,0,no_action,0.0,-1.9206,0.3043,0.2758,-1.6448,0.0,14
232,Lost,1,4,bundle_offer,9.0,27.327,0.002,0.0224,27.3494,0.9901,2231
232,Lost,2,3,product_recommendation,0.3,22.7224,0.002,0.0224,22.7448,0.0099,2343
232,Lost,3,2,free_shipping,4.99,14.0785,0.0217,0.0736,14.1521,0.0,401
232,Lost,4,1,discount_10,6.5,8.8314,0.1213,0.1741,9.0055,0.0,11
232,Lost,5,0,no_action,0.0,-1.4699,0.1593,0.1996,-1.2703,0.0,14
233,Champion,1,3,product_recommendation,0.3,38.6996,0.0019,0.022,38.7215,0.9931,2343
233,Champion,2,4,bundle_offer,9.0,33.7259,0.0038,0.0309,33.7568,0.0069,2231
233,Champion,3,2,free_shipping,4.99,18.761,0.0367,0.0958,18.8568,0.0,401
233,Champion,4,1,discount_10,6.5,9.4005,0.1559,0.1974,9.5979,0.0,11
233,Champion,5,0,no_action,0.0,4.5752,0.1914,0.2188,4.794,0.0,14
234,Champion,1,3,product_recommendation,0.3,26.2908,0.0009,0.0147,26.3055,0.9798,2343
234,Champion,2,4,bundle_offer,9.0,22.3961,0.0022,0.0237,22.4198,0.0201,2231
234,Champion,3,2,free_shipping,4.99,16.0587,0.0166,0.0644,16.1231,0.0,401
234,Champion,4,1,discount_10,6.5,8.0303,0.1037,0.161,8.1913,0.0,11
234,Champion,5,0,no_action,0.0,4.4733,0.1146,0.1692,4.6425,0.0,14
235,Loyal,1,4,bundle_offer,9.0,26.1099,0.0007,0.0134,26.1234,0.9998,2231
235,Loyal,2,3,product_recommendation,0.3,17.5835,0.0021,0.0229,17.6064,0.0002,2343
235,Loyal,3,2,free_shipping,4.99,14.2215,0.0117,0.0541,14.2756,0.0,401
235,Loyal,4,1,discount_10,6.5,8.6895,0.0785,0.1401,8.8296,0.0,11
235,Loyal,5,0,no_action,0.0,0.4843,0.109,0.1651,0.6494,0.0,14
236,Lost,1,2,free_shipping,4.99,14.1949,0.0112,0.0528,14.2477,0.9982,401
236,Lost,2,1,discount_10,6.5,7.0146,0.1403,0.1873,7.2019,0.0009,11
236,Lost,3,4,bundle_offer,9.0,6.9383,0.0047,0.0342,6.9725,0.0007,2231
236,Lost,4,3,product_recommendation,0.3,5.56,0.0066,0.0406,5.6006,0.0002,2343
236,Lost,5,0,no_action,0.0,3.3945,0.1096,0.1655,3.56,0.0,14
237,Champion,1,3,product_recommendation,0.3,34.5999,0.0039,0.0312,34.6311,0.9995,2343
237,Champion,2,4,bundle_offer,9.0,26.9029,0.0044,0.0333,26.9362,0.0005,2231
237,Champion,3,2,free_shipping,4.99,15.8074,0.0524,0.1145,15.9219,0.0,401
237,Champion,4,0,no_action,0.0,10.6035,0.2723,0.2609,10.8644,0.0,14
237,Champion,5,1,discount_10,6.5,9.3958,0.3224,0.2839,9.6798,0.0,11
